ProblemName,Time_alns_e,Time_alns_g,Time_alns_u,Time_no-alns,PInt_alns_e,PInt_alns_g,PInt_alns_u,PInt_no-alns,Status_alns_e,Status_alns_g,Status_alns_u,Status_no-alns,LP_Iterations_dualLP_alns_e,LP_Iterations_dualLP_alns_g,LP_Iterations_dualLP_alns_u,LP_Iterations_dualLP_no-alns,TimeQ+10_alns_e,TimeQ+10_alns_g,TimeQ+10_alns_u,TimeQ+10_no-alns,PIntQ+1000_alns_e,PIntQ+1000_alns_g,PIntQ+1000_alns_u,PIntQ+1000_no-alns,groupTags_alns_e,groupTags_alns_g,groupTags_alns_u,groupTags_no-alns
neos-862348,8.92,7.01,4.93,6.95,243.16138404277262,222.5565967578517,195.29585456794473,203.57264672995228,ok,ok,ok,ok,4277.0,3451.0,2836.0,3683.0,1.1162241887905606,1.0035398230088495,0.8808259587020649,1.0,1.0328926861377092,1.0157729988958106,0.9931231470036352,1.0,All;Diff;;,All;Diff;;,All;Diff;;,All;Diff;;
neos-863472,57.77,56.27,55.92,57.32,50.66751515786731,50.66738638150035,50.6673563336814,50.66747652495722,ok,ok,ok,ok,257408.0,257408.0,257408.0,257408.0,1.00668449197861,0.9844028520499111,0.9792038027332146,1.0,1.0000000367698734,0.9999999142036288,0.9999998856048384,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-872648,7200.0,7200.0,7200.0,7200.0,3931.7731997978417,15298.497444120449,4460.503526113768,15134.218426531403,timelimit,timelimit,timelimit,timelimit,841051.0,656198.0,774926.0,659191.0,1.0,1.0,1.0,1.0,0.30567165197713847,1.0101820251372637,0.33844239502388396,1.0,All;;;,All;;;,All;;;,All;;;
neos-873061,7200.0,7200.0,7200.0,7200.0,12466.220140713569,8935.66614585561,5198.803935141884,12106.065125722293,timelimit,timelimit,timelimit,timelimit,377572.0,334884.0,398562.0,508427.0,1.0,1.0,1.0,1.0,1.02748002634936,0.7580968086565983,0.47297216026921424,1.0,All;;;,All;;;,All;;;,All;;;
neos-876808,7200.0,7200.0,7200.0,7200.0,322179.08061936375,356148.1300760687,281594.74386056425,359589.4822566656,timelimit,timelimit,timelimit,timelimit,3781897.0,3253093.0,5248085.0,3469676.0,1.0,1.0,1.0,1.0,0.8962520997473983,0.9904563156998923,0.783702126007699,1.0,All;;;,All;;;,All;;;,All;;;
neos-880324,0.68,0.68,0.67,1.04,60.0302752293578,60.0302752293578,60.0302752293578,100.0,ok,ok,ok,ok,2227.0,2227.0,2227.0,2227.0,0.9673913043478262,0.9673913043478262,0.9664855072463768,1.0,0.9636638865721434,0.9636638865721434,0.9636638865721434,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-881765,0.5,0.5,0.5,0.5,10.0,20.0,20.0,20.0,ok,ok,ok,ok,233.0,233.0,233.0,233.0,1.0,1.0,1.0,1.0,0.9901960784313726,1.0,1.0,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-885086,604.45,606.02,616.47,603.02,836.8388683127572,837.4277119341564,851.7570658436215,835.6043004115227,ok,ok,ok,ok,578945.0,578945.0,578945.0,578945.0,1.0023327134514373,1.0048938044435745,1.021940556588692,1.0,1.0006725675577017,1.000993357621915,1.0087996990574044,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-885524,3757.63,2325.54,7200.0,7200.0,34331.83911922102,34623.64954693098,46769.66390497191,46169.426032765965,ok,ok,timelimit,timelimit,90503.0,57551.0,132450.0,139834.0,0.5225561719833565,0.32393065187239944,1.0,1.0,0.7490411075741724,0.7552275391730487,1.012725146831106,1.0,All;Diff;;,All;Diff;;,All;Diff;;,All;Diff;;
neos-886822,1883.17,1883.97,1884.54,1874.7,2329.3689469911633,2292.486225612212,2325.948642017626,2286.8971321019026,ok,ok,ok,ok,3128859.0,3128859.0,3128859.0,3128859.0,1.0044940839390886,1.0049185546771369,1.0052209900779965,1.0,1.0129215528147975,1.0017004163153518,1.0118809650397396,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-892255,22.23,22.09,22.15,21.78,30.0,30.0,30.0,10.0,ok,ok,ok,ok,66552.0,66552.0,66552.0,66552.0,1.0141598489616113,1.009754562617999,1.0116425424795468,1.0,1.0198019801980198,1.0198019801980198,1.0198019801980198,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-905856,508.41,510.52,511.09,508.1,30366.666666666668,30366.666666666668,30450.0,30266.666666666664,ok,ok,ok,ok,7897207.0,7897207.0,7897207.0,7897207.0,1.0005983400887861,1.0046709129511677,1.0057710866628062,1.0,1.0031982942430704,1.0031982942430704,1.005863539445629,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-906865,233.87,233.91,234.51,232.47,76.65933475155443,66.94702696166487,73.59382487529098,50.224879715869235,ok,ok,ok,ok,670725.0,670725.0,670725.0,670725.0,1.0057739101744545,1.0059388790365817,1.0084134119684909,1.0,1.0251702807143903,1.0159224443914523,1.0222513726448224,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-911880,2624.6,2626.81,2620.91,2613.52,154.11354629905497,157.37583921598343,152.14007167737364,147.47499298689627,ok,ok,ok,ok,8965519.0,8965519.0,8965519.0,8965519.0,1.0042233335366226,1.0050657132402268,1.002816826248704,1.0,1.0057853577225928,1.008628376469726,1.004065516650898,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-911970,7.37,7.4,7.34,7.3,112.42382925577631,112.70424788863612,112.28478531548295,111.93242449800586,ok,ok,ok,ok,24859.0,24859.0,24859.0,24859.0,1.0040462427745664,1.005780346820809,1.0023121387283236,1.0,1.0004419376096458,1.0006941279646364,1.0003168904959634,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-912015,10.11,10.01,10.34,9.58,647.8571428571429,642.1428571428571,602.8571428571429,602.1428571428571,ok,ok,ok,ok,30396.0,30396.0,30396.0,30396.0,1.0270684371807968,1.0219611848825332,1.038815117466803,1.0,1.02853321444494,1.0249665626393223,1.0004458314757023,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-912023,4.16,3.95,3.87,4.18,420.0,400.0,390.0,420.0,ok,ok,ok,ok,4742.0,4742.0,4742.0,4742.0,0.998589562764457,0.9837799717912552,0.9781382228490834,1.0,1.0,0.9859154929577465,0.9788732394366197,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-913984,12.01,11.78,11.39,11.35,1190.0,1170.0,1130.0,1130.0,ok,ok,ok,ok,0.0,0.0,0.0,0.0,1.0309133489461357,1.0201405152224825,1.0018735362997657,1.0,1.028169014084507,1.0187793427230047,1.0,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-914441,62.51,62.16,62.45,62.52,986.313016221104,967.5013897974322,969.963697192357,987.215539069013,ok,ok,ok,ok,35327.0,35327.0,35327.0,35327.0,0.9998621070049639,0.9950358521787092,0.999034749034749,1.0,0.9995458354515828,0.9900795113141997,0.9913185854591604,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-916173,137.69,138.22,139.16,138.78,2288.615222550687,2328.4300436566627,2292.418468496896,2340.1445334852724,ok,ok,ok,ok,283922.0,283922.0,283922.0,283922.0,0.9926737464712999,0.9962360532329614,1.002554106734776,1.0,0.984572730186374,0.9964928194839562,0.98571137730421,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-916792,1259.52,1240.51,1229.46,1253.48,4911.648731717808,5031.685549469403,4992.222919451692,5137.065278432232,ok,ok,ok,ok,794814.0,801237.0,786562.0,801237.0,1.0047804476525153,0.9897347009845823,0.9809890144679774,1.0,0.9632696514559466,0.98282897049618,0.9763987586233496,1.0,All;Diff;;MIPLIB2010,All;Diff;;MIPLIB2010,All;Diff;;MIPLIB2010,All;Diff;;MIPLIB2010
neos-930752,7200.0,7200.0,7200.0,7200.0,7583.681412476223,7665.474125737697,5332.371848022241,7560.425303614105,timelimit,timelimit,timelimit,timelimit,20777465.0,20800539.0,18758509.0,20927238.0,1.0,1.0,1.0,1.0,1.0027167001681914,1.0122714489523368,0.7397263130546553,1.0,All;;;,All;;;,All;;;,All;;;
neos-931517,7200.0,7200.0,7200.0,7200.0,50250.937716109765,57410.399112148574,57152.20419142759,63640.067491835485,timelimit,timelimit,timelimit,timelimit,7662092.0,7008051.0,6641944.0,7405787.0,1.0,1.0,1.0,1.0,0.7928664016723549,0.903625280396346,0.8996309324518054,1.0,All;;;,All;;;,All;;;,All;;;
neos-931538,9.01,8.83,8.86,9.06,500.21927293710326,480.21927293710326,480.21927293710326,502.8159261396422,ok,ok,ok,ok,15877.0,15877.0,15877.0,15877.0,0.9973767051416577,0.9879328436516263,0.9895068205666315,1.0,0.9982721415461645,0.9849637917661784,0.9849637917661784,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-932721,8.02,7.93,1.74,7.85,85.9030553724555,85.49024897033001,105.46564872432754,95.46937154791433,ok,ok,ok,ok,7301.0,7301.0,3439.0,7301.0,1.0095238095238095,1.0044817927170868,0.657703081232493,1.0,0.9912673814312659,0.9908905508115816,1.0091251087762394,1.0,All;Diff;;,All;Diff;;,All;Diff;;,All;Diff;;
neos-932816,5193.98,5166.12,4977.41,4252.1,27699.757877487387,27626.34263529805,27720.56089340865,21492.883068572035,ok,ok,ok,ok,10352882.0,10352882.0,10031451.0,8537894.0,1.2209896529879636,1.21445296919359,1.170176673470824,1.0,1.2759483873184692,1.2726844552575802,1.276873258348023,1.0,All;Diff;;,All;Diff;;,All;Diff;;,All;Diff;;
neos-933364,326.16,326.1,327.17,324.53,49.25479949427778,54.69714898625227,51.289388408873386,49.25479949427778,ok,ok,ok,ok,1274910.0,1274910.0,1274910.0,1274910.0,1.0048725076973666,1.004693151585807,1.0078916689086181,1.0,1.0,1.0051868711914376,1.0019390799218422,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-933550,3.93,3.94,3.48,3.47,390.0,390.0,350.0,350.0,ok,ok,ok,ok,3776.0,3776.0,3776.0,3776.0,1.0341499628804751,1.0348923533778767,1.0007423904974015,1.0,1.0296296296296297,1.0296296296296297,1.0,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-933562,7200.0,7200.0,7200.0,7200.0,999.2857142857143,1007.5000000000001,986.0714285714286,998.9285714285714,timelimit,timelimit,timelimit,timelimit,57988250.0,57550287.0,58283640.0,57837798.0,1.0,1.0,1.0,1.0,1.0001786671431123,1.004288011434697,0.9935679828479541,1.0,All;;;,All;;;,All;;;,All;;;
neos-933638,104.14,104.65,96.9,104.2,3000.7394862158653,3030.9978781764557,2949.6198012434465,3001.1614080036843,ok,ok,ok,ok,73171.0,73171.0,121214.0,73171.0,0.9994746059544658,1.003940455341506,0.936077057793345,1.0,0.9998945501706142,1.0074569524021422,0.9871183385261247,1.0,All;Diff;;,All;Diff;;,All;Diff;;,All;Diff;;
neos-933815,7200.0,7200.0,7200.0,7200.0,64.67567174238268,65.05132230539462,74.32902078557412,74.28575321084926,timelimit,timelimit,timelimit,timelimit,13327562.0,16290126.0,12681696.0,16577408.0,1.0,1.0,1.0,1.0,0.9910544457657159,0.9914041204792539,1.0000402756665028,1.0,All;;;,All;;;,All;;;,All;;;
neos-933966,140.58,140.7,42.94,140.53,4122.654375467266,4122.017500165515,4052.1364196661607,4131.48282541052,ok,ok,ok,ok,77149.0,77149.0,67248.0,77149.0,1.000332159702385,1.0011293429881085,0.35169069288513916,1.0,0.9982795518871199,0.9981554405291716,0.9845373338576825,1.0,All;Diff;;,All;Diff;;,All;Diff;;,All;Diff;;
neos-934278,139.9,139.61,138.97,139.1,4668.8419792398045,4678.369938300557,4667.343280244825,4667.006302014314,ok,ok,ok,ok,67116.0,67116.0,67116.0,67116.0,1.0053655264922872,1.0034205231388331,0.9991281019450033,1.0,1.0003239236252195,1.0020052273953186,1.0000594631825963,1.0,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010
neos-934441,7200.0,7200.0,7200.0,7200.0,4744.241750517338,4875.936439119561,4889.644494156471,4876.343867443911,timelimit,timelimit,timelimit,timelimit,9269122.0,9256585.0,9258085.0,9268622.0,1.0,1.0,1.0,1.0,0.9775196755148308,0.9999306663575958,1.0022634187196309,1.0,All;;;,All;;;,All;;;,All;;;
neos-934531,264.7,264.07,267.12,265.75,26500.0,26400.0,26700.0,26600.0,ok,ok,ok,ok,12644.0,12644.0,12644.0,12644.0,0.9961922030825022,0.9939075249320036,1.0049682683590209,1.0,0.9963768115942029,0.9927536231884058,1.0036231884057971,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-935234,7200.0,7200.0,7200.0,7200.0,5284.053779062361,6189.305252058235,6069.926848909343,6247.65478990278,timelimit,timelimit,timelimit,timelimit,6724481.0,6730502.0,7403571.0,7334350.0,1.0,1.0,1.0,1.0,0.8670465083156444,0.991949183627532,0.9754778688906317,1.0,All;;;,All;;;,All;;;,All;;;
neos-935348,7200.0,7200.0,7200.0,7200.0,6550.687732968178,8007.024401957593,8184.727058278482,8185.294052038675,timelimit,timelimit,timelimit,timelimit,9226018.0,8189828.0,7890191.0,7890191.0,1.0,1.0,1.0,1.0,0.8220409374147695,0.9805918407106939,0.9999382715722567,1.0,All;;;,All;;;,All;;;,All;;;
neos-935496,7200.0,7200.0,7200.0,7200.0,3030.208080808081,3004.620202020202,2913.430303030303,4746.4,timelimit,timelimit,timelimit,timelimit,59404045.0,60680202.0,60687950.0,60952006.0,1.0,1.0,1.0,1.0,0.7013448560504109,0.696892002300606,0.681022954028662,1.0,All;;;,All;;;,All;;;,All;;;
neos-935627,343.07,343.81,342.54,343.76,1995.1883095640073,2003.7111491953876,1989.2290795553545,1999.721836345845,ok,ok,ok,ok,73945.0,73945.0,73945.0,73945.0,0.9980495251017639,1.0001413387607418,0.9965513342379014,1.0,0.9984886842750192,1.001329894259263,0.9965020900727007,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-935674,7200.0,7200.0,7200.0,7200.0,3306.8723690103,3415.499353137284,3706.639946260636,3283.02604866398,timelimit,timelimit,timelimit,timelimit,40539586.0,40399270.0,40312686.0,40619601.0,1.0,1.0,1.0,1.0,1.0055676337419797,1.0309298386160006,1.098905281635818,1.0,All;;;,All;;;,All;;;,All;;;
neos-935769,51.2,51.39,51.22,51.22,1715.7911125123464,1722.6626854407136,1716.0433515528325,1718.4607303385,ok,ok,ok,ok,79897.0,79897.0,79897.0,79897.0,0.999673309376021,1.0027768703038222,1.0,1.0,0.999017967117803,1.0015457111648953,0.9991107545683153,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-936660,200.99,202.28,201.72,199.5,2825.128577793626,2850.005615686052,2735.7304198309653,2745.745145641949,ok,ok,ok,ok,134517.0,134517.0,134517.0,134517.0,1.007112171837709,1.0132696897374702,1.0105966587112172,1.0,1.021192961364186,1.0278343736667206,0.9973263728786687,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-937446,141.86,180.83,140.99,141.64,3675.03255667161,3491.397604888155,3666.41116187227,3662.9149160598186,ok,ok,ok,ok,107497.0,112276.0,107497.0,107497.0,1.0014508045370616,1.2584410445792669,0.9957135320495912,1.0,1.0025987265111906,0.9632167186707759,1.0007497983290257,1.0,All;Diff;;,All;Diff;;,All;Diff;;,All;Diff;;
neos-937511,50.02,50.09,50.05,49.98,2477.7352421683845,2479.7252010912507,2477.7352421683845,2478.392545539171,ok,ok,ok,ok,87459.0,87459.0,87459.0,87459.0,1.0006668889629877,1.0018339446482163,1.0011670556852283,1.0,0.9998110324346142,1.0003831239673593,0.9998110324346142,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-937815,7200.0,7200.0,7200.0,7200.0,9310.484582851304,9239.9601306927,11023.437659486823,9278.427723510998,timelimit,timelimit,timelimit,timelimit,4731568.0,5324437.0,5415779.0,4835232.0,1.0,1.0,1.0,1.0,1.003118848544022,0.9962574438568744,1.1697740143644992,1.0,All;;;,All;;;,All;;;,All;;;
neos-941262,7200.0,7200.0,7200.0,7200.0,36301.44452981254,36577.79826188167,36150.39454599433,36337.623104318925,timelimit,timelimit,timelimit,timelimit,8997771.0,8997771.0,8997771.0,8997771.0,1.0,1.0,1.0,1.0,0.9990310423776763,1.0064325240225311,0.9949855255166754,1.0,All;;;,All;;;,All;;;,All;;;
neos-941313,297.03,378.9,371.72,371.17,8088.554697469805,8577.206217371611,8536.708846183388,8525.298751546165,ok,ok,ok,ok,86517.0,48582.0,48582.0,48582.0,0.8054936117742738,1.020279665241231,1.0014429257286774,1.0,0.9541490439861041,1.00544943178995,1.0011978726268687,1.0,All;Diff;;,All;Diff;;,All;Diff;;,All;Diff;;
neos-941698,6.08,5.81,6.09,6.22,610.0,580.0,610.0,620.0,ok,ok,ok,ok,4518.0,4518.0,4518.0,4518.0,0.9913686806411837,0.9747225647348952,0.9919852034525278,1.0,0.9938271604938271,0.9753086419753086,0.9938271604938271,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-941717,7200.0,7200.0,7200.0,7200.0,2005.3408029878617,1989.7478991596638,1905.9757236227824,1925.611577964519,timelimit,timelimit,timelimit,timelimit,85079831.0,83560369.0,85541482.0,85000618.0,1.0,1.0,1.0,1.0,1.0272521566512307,1.0219223637471955,0.9932882907322242,1.0,All;;;,All;;;,All;;;,All;;;
neos-941782,7200.0,7200.0,7200.0,7200.0,2095.1176699919733,2107.1917440660477,2098.015273477812,2093.941199403738,timelimit,timelimit,timelimit,timelimit,77339382.0,77316005.0,77333910.0,77447972.0,1.0,1.0,1.0,1.0,1.000380249821316,1.0042827396541547,1.0013167910478904,1.0,All;;;,All;;;,All;;;,All;;;
neos-942323,2.51,2.54,2.55,2.86,150.0,151.05263157894737,151.05263157894737,190.0,ok,ok,ok,ok,3241.0,3241.0,3241.0,3241.0,0.9727838258164853,0.9751166407465007,0.9758942457231727,1.0,0.9663865546218487,0.9672711189739053,0.9672711189739053,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-942830,1563.08,729.87,1559.95,1558.87,1633.4553049289893,1575.2992105933283,2056.848132259897,2038.7875261992906,ok,ok,ok,ok,17323095.0,7064545.0,17087387.0,17087387.0,1.0026834600699868,0.47159420474609115,1.0006883935571462,1.0,0.8666138327291137,0.8474759055676189,1.0059433592855356,1.0,All;Diff;;,All;Diff;;,All;Diff;;,All;Diff;;
neos-942886,0.5,0.5,0.5,0.5,17.0,45.0,48.0,46.0,ok,ok,ok,ok,322.0,322.0,322.0,322.0,1.0,1.0,1.0,1.0,0.9722753346080306,0.9990439770554493,1.0019120458891013,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-948126,7200.0,7200.0,7200.0,7200.0,62398.809536727334,62395.505119768444,62449.05749095037,62354.274894014394,timelimit,timelimit,timelimit,timelimit,6408981.0,6406820.0,6405884.0,6411809.0,1.0,1.0,1.0,1.0,1.0007029461356387,1.000650788377312,1.0014960726343176,1.0,All;;;,All;;;,All;;;,All;;;
neos-948268,4.71,4.71,4.86,4.5,470.0,470.0,490.00000000000006,450.0,ok,ok,ok,ok,2758.0,2758.0,2758.0,2758.0,1.0144827586206897,1.0144827586206897,1.0248275862068965,1.0,1.013793103448276,1.013793103448276,1.0275862068965518,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-948346,7200.0,7200.0,7200.0,7200.0,27596.52899824253,35311.07029876976,34850.26405975393,33226.23066783831,timelimit,timelimit,timelimit,timelimit,3706351.0,3718642.0,4868890.0,4063361.0,1.0,1.0,1.0,1.0,0.8355149965466138,1.060913503773307,1.0474499633826664,1.0,All;;;,All;;;,All;;;,All;;;
neos-950242,494.1,492.61,492.4,491.68,33080.0,32980.0,32960.0,32880.0,ok,ok,ok,ok,126276.0,126276.0,126276.0,126276.0,1.0048237920586829,1.0018537713283369,1.0014351778025832,1.0,1.0059031877213696,1.0029515938606848,1.0023612750885478,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-952987,7200.0,7200.0,7200.0,7200.0,720003.0,720001.0,720121.0,720000.0,timelimit,timelimit,timelimit,timelimit,1897017.0,1948932.0,1948932.0,1948932.0,1.0,1.0,1.0,1.0,1.000004160887656,1.000001386962552,1.0001678224687933,1.0,All;;;,All;;;,All;;;,All;;;
neos-953928,48.14,179.65,54.35,54.16,1301.283820932747,1324.08253690528,1291.172840235264,1300.7382401575896,ok,ok,ok,ok,39807.0,106883.0,41369.0,41369.0,0.9061720698254365,2.9558915211970076,1.0029613466334164,1.0,1.00023713291918,1.0101464374956846,0.9958424649291391,1.0,All;Diff;;,All;Diff;;,All;Diff;;,All;Diff;;
neos-954925,430.99,325.09,632.99,588.16,6602.1236082599535,6455.033765980328,6409.259423751385,6457.684095775351,ok,ok,ok,ok,88807.0,62344.0,122967.0,129851.0,0.7372442155944898,0.5602012839374081,1.0749465026079978,1.0,1.0193678775648898,0.9996446175835573,0.9935067413151225,1.0,All;Diff;;,All;Diff;;,All;Diff;;,All;Diff;;
neos-955215,3451.9,3409.22,3415.58,3402.36,35.171176482813955,55.76822207573821,35.17341562163966,35.12866888626854,ok,ok,ok,ok,8975544.0,8975544.0,8975544.0,8975544.0,1.0145178117197482,1.0020103388856978,1.003874151613546,1.0,1.0000410650364762,1.0199391184978739,1.0000432281867135,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-955800,71.38,71.83,72.1,71.2,3932.8571428571427,4453.928571428572,4425.357142857143,4405.357142857143,ok,ok,ok,ok,146685.0,147176.0,147176.0,147176.0,1.0022167487684728,1.0077586206896552,1.0110837438423643,1.0,0.9125867195242815,1.0089857945160225,1.0037000330360093,1.0,All;Diff;;,All;Diff;;,All;Diff;;,All;Diff;;
neos-956971,250.98,424.26,227.87,476.25,3455.2220033822773,3469.9930226366864,3463.0443804887855,3454.650612422397,ok,ok,ok,ok,38508.0,100881.0,30793.0,172715.0,0.536719794344473,0.8930796915167095,0.4891928020565553,1.0,1.0001282684119575,1.003444133232695,1.0018842707984732,1.0,All;Diff;;,All;Diff;;,All;Diff;;,All;Diff;;
neos-957143,174.42,170.04,59.21,173.54,3296.321687150843,3298.89016688053,3298.781174493384,3316.365292517231,ok,ok,ok,ok,17158.0,14348.0,3402.0,17158.0,1.0047945951836112,0.9809305873379099,0.37708401438378564,1.0,0.9953563695359299,0.9959514256898054,0.9959261747252184,1.0,All;Diff;;,All;Diff;;,All;Diff;;,All;Diff;;
neos-957270,2.76,2.88,2.82,2.78,280.0,290.0,280.0,280.0,ok,ok,ok,ok,0.0,0.0,0.0,0.0,0.998435054773083,1.0078247261345852,1.0031298904538342,1.0,1.0,1.0078125,1.0,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-957323,55.64,38.92,39.84,36.84,851.1314970303675,850.6656300327184,842.2191551279102,849.4906641957933,ok,ok,ok,ok,6804.0,6772.0,6799.0,6724.0,1.4013663535439793,1.044406490179334,1.0640478223740393,1.0,1.000887180923018,1.000635291574957,0.9960683721152792,1.0,All;Diff;;,All;Diff;;,All;Diff;;,All;Diff;;
neos-957389,17.63,17.39,17.67,17.4,1739.9999999999998,1710.0000000000002,1739.9999999999998,1710.0000000000002,ok,ok,ok,ok,0.0,0.0,0.0,0.0,1.0083941605839417,0.9996350364963504,1.0098540145985402,1.0,1.011070110701107,1.0,1.011070110701107,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-960392,131.69,129.77,119.42,128.7,3780.1260504201678,3785.714285714286,3615.9663865546213,3773.8235294117644,ok,ok,ok,ok,128166.0,128166.0,116570.0,128166.0,1.0215573179524153,1.007714491708724,0.933093006488825,1.0,1.0013202249663342,1.0024908244364843,0.9669327653432144,1.0,All;Diff;;,All;Diff;;,All;Diff;;,All;Diff;;
neos-983171,7200.0,7200.0,7200.0,7200.0,33111.21205574556,35171.337477028224,32832.35980252882,34935.190037714856,timelimit,timelimit,timelimit,timelimit,7544969.0,7917186.0,7556525.0,7953283.0,1.0,1.0,1.0,1.0,0.949242567520723,1.0065714815774043,0.9414827016921558,1.0,All;;;,All;;;,All;;;,All;;;
neos-984165,7200.0,7200.0,7200.0,7200.0,74073.05607618307,104586.51740913045,85280.15472569123,81328.69322732085,timelimit,timelimit,timelimit,timelimit,6884755.0,6827037.0,7230790.0,7818343.0,1.0,1.0,1.0,1.0,0.9118698856168654,1.2824996155057575,1.0479961644412337,1.0,All;;;,All;;;,All;;;,All;;;
neos13,390.06,391.13,388.42,383.66,5681.91384072023,5733.236659621132,5729.616572331084,5592.661602433267,ok,ok,ok,ok,65697.0,65697.0,65697.0,65697.0,1.016257684296093,1.0189757658893461,1.0120916526952193,1.0,1.0135381191496347,1.021322959627714,1.0207738510114441,1.0,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010
